hour,price,hour,value,gasUsed
2023-01-30 17:00:00.000 UTC,1588.59,2023-01-30 17:00:00.000 UTC,6225.353529727998,1.368322115e+09
2023-07-25 19:00:00.000 UTC,1862.93,2023-07-25 19:00:00.000 UTC,3132.4853276894282,1.665723017e+09
2023-08-08 03:00:00.000 UTC,1829.59,2023-08-08 03:00:00.000 UTC,2365.4512103357674,1.481041114e+09
2023-03-19 01:00:00.000 UTC,1786.79,2023-03-19 01:00:00.000 UTC,5929.366839777889,1.439606733e+09
2023-06-09 11:00:00.000 UTC,1846.35,2023-06-09 11:00:00.000 UTC,3899.454687450087,1.523068663e+09
2023-05-01 10:00:00.000 UTC,1849.97,2023-05-01 10:00:00.000 UTC,5560.898621459148,1.881614765e+09
2023-05-30 00:00:00.000 UTC,1895.11,2023-05-30 00:00:00.000 UTC,2064.1489694667694,1.695973949e+09
2023-08-08 19:00:00.000 UTC,1861.92,2023-08-08 19:00:00.000 UTC,7037.468983055423,1.482845252e+09
2023-04-26 04:00:00.000 UTC,1867.97,2023-04-26 04:00:00.000 UTC,14354.994134652525,1.227018234e+09
2023-09-11 06:00:00.000 UTC,1618.01,2023-09-11 06:00:00.000 UTC,2801.047064996553,1.447735354e+09
2023-06-16 01:00:00.000 UTC,1665.68,2023-06-16 01:00:00.000 UTC,3324.213906260531,1.588473764e+09
2023-01-31 11:00:00.000 UTC,1571.28,2023-01-31 11:00:00.000 UTC,7830.388407692252,1.40237088e+09
2023-02-19 22:00:00.000 UTC,1687.32,2023-02-19 22:00:00.000 UTC,1939.9695894473796,1.745095596e+09
2023-03-31 16:00:00.000 UTC,1831.48,2023-03-31 16:00:00.000 UTC,8086.541794955492,1.637451604e+09
2023-05-19 08:00:00.000 UTC,1811.93,2023-05-19 08:00:00.000 UTC,4368.6712587231605,1.42787544e+09
2023-02-08 19:00:00.000 UTC,1648.59,2023-02-08 19:00:00.000 UTC,2946.6174333043746,1.629035589e+09
2023-08-28 09:00:00.000 UTC,1644.1,2023-08-28 09:00:00.000 UTC,4702.721062192525,1.497065756e+09
2023-04-12 22:00:00.000 UTC,1921.12,2023-04-12 22:00:00.000 UTC,4538.61295408568,1.348033518e+09
2023-07-13 21:00:00.000 UTC,1986.05,2023-07-13 21:00:00.000 UTC,9161.123331261948,1.580430357e+09
2023-02-05 08:00:00.000 UTC,1672.97,2023-02-05 08:00:00.000 UTC,1839.0184419354573,1.43267468e+09
2023-08-27 07:00:00.000 UTC,1650.88,2023-08-27 07:00:00.000 UTC,3707.155212627781,1.46738398e+09
2023-07-16 06:00:00.000 UTC,1930.57,2023-07-16 06:00:00.000 UTC,4209.136520326476,1.548949583e+09
2023-09-11 00:00:00.000 UTC,1620.5,2023-09-11 00:00:00.000 UTC,2207.8088231162496,1.232545717e+09
2023-07-26 16:00:00.000 UTC,1863.37,2023-07-26 16:00:00.000 UTC,2981.0834705760562,1.60279172e+09
2023-08-24 14:00:00.000 UTC,1664.73,2023-08-24 14:00:00.000 UTC,7562.553727325339,1.511497215e+09
2023-08-20 13:00:00.000 UTC,1678.97,2023-08-20 13:00:00.000 UTC,2619.6752301894257,1.673369567e+09
2023-09-16 01:00:00.000 UTC,1645.05,2023-09-16 01:00:00.000 UTC,1571.7719321684676,1.40444777e+09
2023-09-10 04:00:00.000 UTC,1631.95,2023-09-10 04:00:00.000 UTC,2962.8486371816552,1.378888512e+09
2023-08-17 12:00:00.000 UTC,1790.51,2023-08-17 12:00:00.000 UTC,20120.949829510297,1.55248589e+09
2023-07-10 19:00:00.000 UTC,1897.69,2023-07-10 19:00:00.000 UTC,9669.942104483807,1.620296417e+09
2023-09-01 05:00:00.000 UTC,1651.24,2023-09-01 05:00:00.000 UTC,2345.6473674740164,1.492040407e+09
2023-06-06 06:00:00.000 UTC,1817.83,2023-06-06 06:00:00.000 UTC,4574.67350700213,1.508693994e+09
2023-06-18 04:00:00.000 UTC,1730.72,2023-06-18 04:00:00.000 UTC,1619.4969379680583,1.374698972e+09
2023-03-12 19:00:00.000 UTC,1547.05,2023-03-12 19:00:00.000 UTC,16584.868395875958,1.423742986e+09
2023-04-10 20:00:00.000 UTC,1892.26,2023-04-10 20:00:00.000 UTC,4823.539433133006,1.56416564e+09
2023-06-10 07:00:00.000 UTC,1749.66,2023-06-10 07:00:00.000 UTC,11949.208406792894,1.191443958e+09
2023-06-01 11:00:00.000 UTC,1863.33,2023-06-01 11:00:00.000 UTC,3061.635698769219,1.581538151e+09
2023-06-29 22:00:00.000 UTC,1855.86,2023-06-29 22:00:00.000 UTC,2878.047345898021,1.859774981e+09
2023-08-16 20:00:00.000 UTC,1821.25,2023-08-16 20:00:00.000 UTC,3281.906000277642,1.898683121e+09
2023-02-02 06:00:00.000 UTC,1670.16,2023-02-02 06:00:00.000 UTC,5377.01456951728,1.392682591e+09
2023-01-02 01:00:00.000 UTC,1199.56,2023-01-02 01:00:00.000 UTC,1604.4004282959183,1.609093775e+09
2023-08-10 23:00:00.000 UTC,1851.92,2023-08-10 23:00:00.000 UTC,1358.1182951742585,1.675569892e+09
2023-06-07 02:00:00.000 UTC,1882.29,2023-06-07 02:00:00.000 UTC,7537.883120875937,1.737936725e+09
2023-09-08 07:00:00.000 UTC,1647.95,2023-09-08 07:00:00.000 UTC,3179.7947585383827,1.689280631e+09
2023-04-04 05:00:00.000 UTC,1810.54,2023-04-04 05:00:00.000 UTC,2041.6855354800236,1.391127952e+09
2023-01-17 05:00:00.000 UTC,1570.11,2023-01-17 05:00:00.000 UTC,5944.84488847673,1.204289675e+09
2023-06-05 01:00:00.000 UTC,1886.22,2023-06-05 01:00:00.000 UTC,2329.698226687136,1.511432614e+09
2023-05-18 09:00:00.000 UTC,1829.26,2023-05-18 09:00:00.000 UTC,3886.9677762509737,1.580786519e+09
2023-05-29 07:00:00.000 UTC,1904.22,2023-05-29 07:00:00.000 UTC,5345.104458356966,1.806479024e+09
2023-04-25 10:00:00.000 UTC,1818.82,2023-04-25 10:00:00.000 UTC,14829.042177376505,1.290763161e+09
2023-04-27 07:00:00.000 UTC,1888.99,2023-04-27 07:00:00.000 UTC,7447.441107912278,1.336468829e+09
2023-09-01 02:00:00.000 UTC,1653.02,2023-09-01 02:00:00.000 UTC,3469.7089769402064,1.522506823e+09
2023-02-18 23:00:00.000 UTC,1692.18,2023-02-18 23:00:00.000 UTC,1937.6704796078677,1.689000628e+09
2023-08-23 18:00:00.000 UTC,1683.49,2023-08-23 18:00:00.000 UTC,4812.454188434291,1.599127536e+09
2023-04-29 23:00:00.000 UTC,1906.86,2023-04-29 23:00:00.000 UTC,1601.2279315936664,1.435430314e+09
2023-06-18 03:00:00.000 UTC,1730.32,2023-06-18 03:00:00.000 UTC,3104.8095384084177,1.544306253e+09
2023-04-01 13:00:00.000 UTC,1827.98,2023-04-01 13:00:00.000 UTC,2074.5919654067106,1.668971435e+09
2023-06-12 12:00:00.000 UTC,1747.68,2023-06-12 12:00:00.000 UTC,4331.834939945964,1.711127831e+09
2023-03-04 02:00:00.000 UTC,1574.9,2023-03-04 02:00:00.000 UTC,1685.323053098893,1.634566292e+09
2023-05-23 04:00:00.000 UTC,1867.82,2023-05-23 04:00:00.000 UTC,5266.105124972788,1.792464443e+09
2023-07-03 23:00:00.000 UTC,1956.69,2023-07-03 23:00:00.000 UTC,2232.377641677762,1.503285502e+09
2023-05-23 06:00:00.000 UTC,1863.01,2023-05-23 06:00:00.000 UTC,16826.475049018376,1.803481509e+09
2023-01-15 14:00:00.000 UTC,1540.65,2023-01-15 14:00:00.000 UTC,2119.677404295816,1.303341349e+09
2023-09-09 03:00:00.000 UTC,1636.52,2023-09-09 03:00:00.000 UTC,1577.1993147078324,1.549379758e+09
2023-07-06 10:00:00.000 UTC,1943.5,2023-07-06 10:00:00.000 UTC,6256.160724439639,1.510111426e+09
2023-08-14 01:00:00.000 UTC,1843.69,2023-08-14 01:00:00.000 UTC,1989.8869878139394,1.943075506e+09
2023-04-08 04:00:00.000 UTC,1870.44,2023-04-08 04:00:00.000 UTC,2035.0894536507496,1.49815079e+09
2023-04-05 02:00:00.000 UTC,1915.81,2023-04-05 02:00:00.000 UTC,5892.881782202986,1.650467466e+09
2023-02-06 19:00:00.000 UTC,1649.18,2023-02-06 19:00:00.000 UTC,4379.976036844446,1.417399028e+09
2023-04-16 11:00:00.000 UTC,2094.03,2023-04-16 11:00:00.000 UTC,2058.6313954044667,1.023520958e+09
2023-01-24 07:00:00.000 UTC,1637.8,2023-01-24 07:00:00.000 UTC,2259.371415025616,1.121798705e+09
2023-03-03 05:00:00.000 UTC,1574.82,2023-03-03 05:00:00.000 UTC,4574.108473728037,1.479621799e+09
2023-04-04 00:00:00.000 UTC,1813,2023-04-04 00:00:00.000 UTC,10704.45720748005,1.596730572e+09
2023-01-17 02:00:00.000 UTC,1558.32,2023-01-17 02:00:00.000 UTC,2670.4551662193926,1.519081768e+09
2023-07-12 02:00:00.000 UTC,1884.91,2023-07-12 02:00:00.000 UTC,3006.5734688914367,1.556108476e+09
2023-09-19 03:00:00.000 UTC,1639.42,2023-09-19 03:00:00.000 UTC,10113.807861248733,1.416364598e+09
2023-03-09 06:00:00.000 UTC,1540.5,2023-03-09 06:00:00.000 UTC,2152.4286506765416,1.759382532e+09
2023-01-04 08:00:00.000 UTC,1252.07,2023-01-04 08:00:00.000 UTC,5249.816252498594,1.304425203e+09
2023-02-08 07:00:00.000 UTC,1678.28,2023-02-08 07:00:00.000 UTC,2494.54181559926,1.238781811e+09
2023-03-19 18:00:00.000 UTC,1821.06,2023-03-19 18:00:00.000 UTC,3291.111227284979,1.725356333e+09
2023-03-13 04:00:00.000 UTC,1603.87,2023-03-13 04:00:00.000 UTC,14994.917777861483,1.428370322e+09
2023-05-05 20:00:00.000 UTC,1994.85,2023-05-05 20:00:00.000 UTC,5391.866081874541,2.035815815e+09
2023-07-06 15:00:00.000 UTC,1890.25,2023-07-06 15:00:00.000 UTC,4118.20784862724,1.574966514e+09
2023-08-02 12:00:00.000 UTC,1860.51,2023-08-02 12:00:00.000 UTC,3615.296922466945,1.606213631e+09
2023-01-29 02:00:00.000 UTC,1605.88,2023-01-29 02:00:00.000 UTC,2436.2691127108465,1.134572868e+09
2023-02-18 20:00:00.000 UTC,1690.47,2023-02-18 20:00:00.000 UTC,2402.2009367919186,1.4952987e+09
2023-01-01 00:00:00.000 UTC,1196.76,2023-01-01 00:00:00.000 UTC,6930.000235367114,1.073887503e+09
2023-08-20 04:00:00.000 UTC,1671.61,2023-08-20 04:00:00.000 UTC,1972.9798664794566,1.329277477e+09
2023-05-15 10:00:00.000 UTC,1830.49,2023-05-15 10:00:00.000 UTC,4381.839452832555,1.604749482e+09
2023-03-10 02:00:00.000 UTC,1431.68,2023-03-10 02:00:00.000 UTC,6294.690515085256,1.668451519e+09
2023-02-10 23:00:00.000 UTC,1518,2023-02-10 23:00:00.000 UTC,4795.914011246828,1.410915978e+09
2023-01-11 11:00:00.000 UTC,1336.57,2023-01-11 11:00:00.000 UTC,2323.594508779415,1.298290904e+09
2023-05-11 21:00:00.000 UTC,1799.39,2023-05-11 21:00:00.000 UTC,3420.009323817856,1.833512128e+09
2023-03-01 12:00:00.000 UTC,1657.15,2023-03-01 12:00:00.000 UTC,2369.920168699672,1.246629292e+09
2023-04-30 14:00:00.000 UTC,1910.69,2023-04-30 14:00:00.000 UTC,2668.675137616262,1.855752882e+09
2023-06-30 18:00:00.000 UTC,1934.7,2023-06-30 18:00:00.000 UTC,13994.169508893843,1.67072168e+09
2023-06-07 08:00:00.000 UTC,1878.74,2023-06-07 08:00:00.000 UTC,4732.602075505887,1.656855008e+09
2023-05-27 10:00:00.000 UTC,1831.05,2023-05-27 10:00:00.000 UTC,2459.171281376633,1.466061926e+09
2023-08-01 07:00:00.000 UTC,1834.81,2023-08-01 07:00:00.000 UTC,3965.4484230645767,1.20413986e+09
2023-07-04 11:00:00.000 UTC,1961.4,2023-07-04 11:00:00.000 UTC,2827.0334440243814,1.613331741e+09
2023-08-03 12:00:00.000 UTC,1836.67,2023-08-03 12:00:00.000 UTC,5220.69474287934,1.47825988e+09
2023-03-05 13:00:00.000 UTC,1574.22,2023-03-05 13:00:00.000 UTC,2712.9367252382826,1.83764556e+09
2023-03-21 18:00:00.000 UTC,1800.24,2023-03-21 18:00:00.000 UTC,6678.0231315983,1.512944214e+09
2023-02-02 00:00:00.000 UTC,1679.91,2023-02-02 00:00:00.000 UTC,15289.848099403858,1.258540698e+09
2023-05-09 07:00:00.000 UTC,1847.68,2023-05-09 07:00:00.000 UTC,5220.330098565957,1.761225206e+09
2023-04-19 16:00:00.000 UTC,1990.52,2023-04-19 16:00:00.000 UTC,13858.217557972444,1.862555467e+09
2023-07-19 22:00:00.000 UTC,1896.46,2023-07-19 22:00:00.000 UTC,3060.0487560589804,1.686702798e+09
2023-08-06 04:00:00.000 UTC,1838.27,2023-08-06 04:00:00.000 UTC,1482.6348465572034,1.198173353e+09
2023-03-04 11:00:00.000 UTC,1571,2023-03-04 11:00:00.000 UTC,1716.6271420339297,2.050633582e+09
2023-09-05 00:00:00.000 UTC,1631.4,2023-09-05 00:00:00.000 UTC,3350.3394738000516,1.72901779e+09
2023-04-29 00:00:00.000 UTC,1894.99,2023-04-29 00:00:00.000 UTC,2101.6228510857104,1.839951345e+09
2023-02-25 15:00:00.000 UTC,1601.4,2023-02-25 15:00:00.000 UTC,2916.2569420958016,1.651162679e+09
2023-04-05 12:00:00.000 UTC,1920.75,2023-04-05 12:00:00.000 UTC,6847.191857949477,1.496048823e+09
2023-06-24 17:00:00.000 UTC,1882.4,2023-06-24 17:00:00.000 UTC,1842.459857970616,1.64169773e+09
2023-05-12 10:00:00.000 UTC,1770.6,2023-05-12 10:00:00.000 UTC,3535.00646404102,1.612912972e+09
2023-02-04 16:00:00.000 UTC,1681,2023-02-04 16:00:00.000 UTC,7761.400908892974,1.56558633e+09
2023-05-02 15:00:00.000 UTC,1863.59,2023-05-02 15:00:00.000 UTC,6798.196060885725,1.845115882e+09
2023-04-19 09:00:00.000 UTC,1991.8,2023-04-19 09:00:00.000 UTC,11364.712976284512,1.468216373e+09
2023-03-03 06:00:00.000 UTC,1569.98,2023-03-03 06:00:00.000 UTC,7027.906904320129,1.72816793e+09
2023-02-21 02:00:00.000 UTC,1713.18,2023-02-21 02:00:00.000 UTC,3007.794726428381,1.776881892e+09
2023-06-15 12:00:00.000 UTC,1643.58,2023-06-15 12:00:00.000 UTC,5026.106278629286,1.544239399e+09
2023-05-15 08:00:00.000 UTC,1833.04,2023-05-15 08:00:00.000 UTC,8128.472744239131,1.54021417e+09
2023-07-19 21:00:00.000 UTC,1903.5,2023-07-19 21:00:00.000 UTC,3571.7424617116453,1.831872727e+09
2023-01-15 10:00:00.000 UTC,1531.12,2023-01-15 10:00:00.000 UTC,3333.7093537846754,1.114797781e+09
2023-03-23 15:00:00.000 UTC,1843.67,2023-03-23 15:00:00.000 UTC,16817.48572770333,1.254450103e+09
2023-02-08 06:00:00.000 UTC,1677.09,2023-02-08 06:00:00.000 UTC,3186.612979102327,1.289677899e+09
2023-06-18 05:00:00.000 UTC,1734.98,2023-06-18 05:00:00.000 UTC,1535.8158077850303,1.413349848e+09
2023-05-21 18:00:00.000 UTC,1809.84,2023-05-21 18:00:00.000 UTC,2749.9261116757307,1.789316275e+09
2023-02-01 20:00:00.000 UTC,1635.38,2023-02-01 20:00:00.000 UTC,6227.355510271465,8.19715127e+08
2023-04-29 13:00:00.000 UTC,1914.35,2023-04-29 13:00:00.000 UTC,3017.554629032634,1.776707129e+09
2023-08-23 13:00:00.000 UTC,1646.26,2023-08-23 13:00:00.000 UTC,7139.73208632493,1.479892143e+09
2023-07-16 04:00:00.000 UTC,1927.99,2023-07-16 04:00:00.000 UTC,1410.898933265383,1.803376605e+09
2023-09-19 16:00:00.000 UTC,1657.7,2023-09-19 16:00:00.000 UTC,3800.439678666974,1.528714199e+09
2023-08-06 23:00:00.000 UTC,1832.35,2023-08-06 23:00:00.000 UTC,2156.8780094561785,1.98308608e+09
2023-04-20 23:00:00.000 UTC,1949.75,2023-04-20 23:00:00.000 UTC,3418.015889726039,1.644336915e+09
2023-01-14 02:00:00.000 UTC,1554.48,2023-01-14 02:00:00.000 UTC,14188.585227499449,1.454272384e+09
2023-02-09 05:00:00.000 UTC,1631.56,2023-02-09 05:00:00.000 UTC,7926.743751742576,1.296114216e+09
2023-02-06 12:00:00.000 UTC,1636.44,2023-02-06 12:00:00.000 UTC,3224.7000449621924,1.436639249e+09
2023-02-16 10:00:00.000 UTC,1696.71,2023-02-16 10:00:00.000 UTC,7568.033211910229,1.229555851e+09
2023-01-08 05:00:00.000 UTC,1263.74,2023-01-08 05:00:00.000 UTC,1551.1887666348164,1.104700489e+09
2023-02-20 21:00:00.000 UTC,1707.08,2023-02-20 21:00:00.000 UTC,2424.355757454193,1.665133762e+09
2023-05-29 20:00:00.000 UTC,1895.1,2023-05-29 20:00:00.000 UTC,2668.9296330509524,1.804503106e+09
2023-01-02 16:00:00.000 UTC,1219,2023-01-02 16:00:00.000 UTC,4236.042830770554,1.598902939e+09
2023-01-25 18:00:00.000 UTC,1555.67,2023-01-25 18:00:00.000 UTC,11180.406168615611,1.656353209e+09
2023-05-25 19:00:00.000 UTC,1816.94,2023-05-25 19:00:00.000 UTC,3735.9119331821976,1.709701689e+09
2023-08-29 04:00:00.000 UTC,1653.21,2023-08-29 04:00:00.000 UTC,3423.620789775983,1.746844846e+09
2023-03-02 21:00:00.000 UTC,1646.15,2023-03-02 21:00:00.000 UTC,3398.817547476116,1.556964631e+09
2023-06-15 04:00:00.000 UTC,1653.92,2023-06-15 04:00:00.000 UTC,3528.2385712674572,1.631079403e+09
2023-07-22 07:00:00.000 UTC,1896.8,2023-07-22 07:00:00.000 UTC,3524.4275920900286,1.634041698e+09
2023-08-17 13:00:00.000 UTC,1791.26,2023-08-17 13:00:00.000 UTC,5009.519440727232,1.623778816e+09
2023-04-02 02:00:00.000 UTC,1818.17,2023-04-02 02:00:00.000 UTC,2848.377889129873,1.686683868e+09
2023-09-10 23:00:00.000 UTC,1621.41,2023-09-10 23:00:00.000 UTC,1457.857724893982,1.34839151e+09
2023-02-26 09:00:00.000 UTC,1605.01,2023-02-26 09:00:00.000 UTC,3462.9818734610144,2.090377573e+09
2023-01-20 02:00:00.000 UTC,1559.14,2023-01-20 02:00:00.000 UTC,3944.4182117623654,1.455847787e+09
2023-08-26 11:00:00.000 UTC,1650.99,2023-08-26 11:00:00.000 UTC,1438.198933221708,1.514052846e+09
2023-07-31 00:00:00.000 UTC,1873.86,2023-07-31 00:00:00.000 UTC,3724.511115665958,2.011873556e+09
2023-07-24 00:00:00.000 UTC,1890.99,2023-07-24 00:00:00.000 UTC,2383.522382209241,1.597662936e+09
2023-01-17 10:00:00.000 UTC,1566.02,2023-01-17 10:00:00.000 UTC,2134.274524592145,1.137903228e+09
2023-06-12 14:00:00.000 UTC,1744.81,2023-06-12 14:00:00.000 UTC,6868.23919914959,1.540685931e+09
2023-05-22 23:00:00.000 UTC,1822.89,2023-05-22 23:00:00.000 UTC,3366.4191882447867,1.839607477e+09
2023-09-05 19:00:00.000 UTC,1638.46,2023-09-05 19:00:00.000 UTC,2403.8691638098376,1.506513569e+09
2023-07-30 07:00:00.000 UTC,1879.32,2023-07-30 07:00:00.000 UTC,1731.5989206023755,1.357090641e+09
2023-02-12 13:00:00.000 UTC,1529.83,2023-02-12 13:00:00.000 UTC,2656.123094711615,1.449702679e+09
2023-01-13 06:00:00.000 UTC,1409.32,2023-01-13 06:00:00.000 UTC,6178.952257147948,1.693762902e+09
2023-02-11 01:00:00.000 UTC,1518.45,2023-02-11 01:00:00.000 UTC,3293.047473275869,1.411344627e+09
2023-05-08 12:00:00.000 UTC,1866.19,2023-05-08 12:00:00.000 UTC,4382.037989852576,1.81250288e+09
2023-07-24 21:00:00.000 UTC,1851.42,2023-07-24 21:00:00.000 UTC,2886.0304168951625,1.735450639e+09
2023-05-24 10:00:00.000 UTC,1821,2023-05-24 10:00:00.000 UTC,3044.186417090912,1.705239516e+09
2023-01-06 06:00:00.000 UTC,1250.47,2023-01-06 06:00:00.000 UTC,4725.9115054622325,1.187364699e+09
2023-02-12 04:00:00.000 UTC,1533.88,2023-02-12 04:00:00.000 UTC,1692.916589490873,1.05371607e+09
2023-01-26 23:00:00.000 UTC,1606.15,2023-01-26 23:00:00.000 UTC,2585.03908237099,1.751206578e+09
2023-02-22 08:00:00.000 UTC,1644.08,2023-02-22 08:00:00.000 UTC,3030.0412764367084,1.02430848e+09
2023-07-20 06:00:00.000 UTC,1910.01,2023-07-20 06:00:00.000 UTC,4263.313151009347,1.663696013e+09
2023-08-29 02:00:00.000 UTC,1656.91,2023-08-29 02:00:00.000 UTC,2645.0569771474484,1.608435833e+09
2023-05-10 11:00:00.000 UTC,1851.15,2023-05-10 11:00:00.000 UTC,6525.810972738451,1.737801346e+09
2023-06-10 17:00:00.000 UTC,1770.36,2023-06-10 17:00:00.000 UTC,6802.3907804298415,1.368251312e+09
2023-05-31 22:00:00.000 UTC,1870.15,2023-05-31 22:00:00.000 UTC,4083.039826586118,1.672706654e+09
2023-07-12 17:00:00.000 UTC,1890.21,2023-07-12 17:00:00.000 UTC,3507.8517295301467,1.375029069e+09
2023-06-29 12:00:00.000 UTC,1872.7,2023-06-29 12:00:00.000 UTC,3940.865573569376,1.689189569e+09
2023-06-16 08:00:00.000 UTC,1676.01,2023-06-16 08:00:00.000 UTC,5883.705898465518,1.692980239e+09
2023-02-03 10:00:00.000 UTC,1645.85,2023-02-03 10:00:00.000 UTC,4561.001887011353,1.363591417e+09
2023-05-23 05:00:00.000 UTC,1860.88,2023-05-23 05:00:00.000 UTC,11003.605506894357,1.809157917e+09
2023-06-01 10:00:00.000 UTC,1865.26,2023-06-01 10:00:00.000 UTC,3046.1554100413923,1.525824266e+09
2023-05-03 14:00:00.000 UTC,1859.43,2023-05-03 14:00:00.000 UTC,6776.360475286736,1.915570579e+09
2023-06-07 15:00:00.000 UTC,1850.47,2023-06-07 15:00:00.000 UTC,16678.75087966393,1.671158131e+09
2023-06-30 17:00:00.000 UTC,1935.75,2023-06-30 17:00:00.000 UTC,20864.90821074288,1.667392868e+09
2023-09-02 17:00:00.000 UTC,1636,2023-09-02 17:00:00.000 UTC,3122.9994953144032,1.602161847e+09
2023-08-24 13:00:00.000 UTC,1668.57,2023-08-24 13:00:00.000 UTC,3621.8495100317837,1.357619829e+09
2023-07-20 23:00:00.000 UTC,1895.13,2023-07-20 23:00:00.000 UTC,2305.8770031136587,1.603491084e+09
2023-06-27 15:00:00.000 UTC,1885.21,2023-06-27 15:00:00.000 UTC,7741.6682452839195,1.438946318e+09
2023-08-27 05:00:00.000 UTC,1653.43,2023-08-27 05:00:00.000 UTC,2155.1440216112396,1.328704036e+09
2023-04-11 01:00:00.000 UTC,1926.54,2023-04-11 01:00:00.000 UTC,3812.2532496874037,1.547091388e+09
2023-08-20 11:00:00.000 UTC,1676,2023-08-20 11:00:00.000 UTC,3837.568106193329,1.60425915e+09
2023-07-10 22:00:00.000 UTC,1884.66,2023-07-10 22:00:00.000 UTC,5045.5340414573975,1.622989976e+09
2023-09-06 21:00:00.000 UTC,1633.73,2023-09-06 21:00:00.000 UTC,1833.9233936062774,1.704989214e+09
2023-08-10 01:00:00.000 UTC,1857.07,2023-08-10 01:00:00.000 UTC,3151.243113789341,1.733962208e+09
2023-02-03 11:00:00.000 UTC,1650.86,2023-02-03 11:00:00.000 UTC,3098.130234682111,1.649767727e+09
2023-01-07 11:00:00.000 UTC,1265.44,2023-01-07 11:00:00.000 UTC,996.4693595615586,1.132485757e+09
2023-05-11 13:00:00.000 UTC,1824.08,2023-05-11 13:00:00.000 UTC,6370.1736345499985,1.80304503e+09
2023-02-12 03:00:00.000 UTC,1535.18,2023-02-12 03:00:00.000 UTC,1018.2160444788856,1.860855042e+09
2023-01-21 14:00:00.000 UTC,1651.41,2023-01-21 14:00:00.000 UTC,3813.720598439757,1.384942092e+09
2023-01-24 21:00:00.000 UTC,1621.82,2023-01-24 21:00:00.000 UTC,3968.8258310122337,1.547183437e+09
2023-06-16 17:00:00.000 UTC,1697.92,2023-06-16 17:00:00.000 UTC,7275.17373047038,1.526804191e+09
2023-09-07 15:00:00.000 UTC,1633.76,2023-09-07 15:00:00.000 UTC,4677.889382353328,1.468113493e+09
2023-09-16 20:00:00.000 UTC,1636.75,2023-09-16 20:00:00.000 UTC,1228.4408712400236,1.612540746e+09
2023-04-12 03:00:00.000 UTC,1868.93,2023-04-12 03:00:00.000 UTC,4776.863890801675,1.466614383e+09
2023-05-01 18:00:00.000 UTC,1840.65,2023-05-01 18:00:00.000 UTC,6046.458965391855,2.033195065e+09
2023-05-02 20:00:00.000 UTC,1875.12,2023-05-02 20:00:00.000 UTC,3570.5471993156034,2.0147888e+09
2023-03-01 10:00:00.000 UTC,1654.74,2023-03-01 10:00:00.000 UTC,3353.9517586680613,1.271280984e+09
2023-07-28 22:00:00.000 UTC,1877.41,2023-07-28 22:00:00.000 UTC,2808.257972383891,1.909954305e+09
2023-03-01 19:00:00.000 UTC,1656.46,2023-03-01 19:00:00.000 UTC,3673.614350395124,1.317820827e+09
2023-01-31 12:00:00.000 UTC,1574.03,2023-01-31 12:00:00.000 UTC,4214.757613578096,1.629644329e+09
2023-08-03 05:00:00.000 UTC,1837.17,2023-08-03 05:00:00.000 UTC,2914.373267511251,1.637120896e+09
2023-05-16 08:00:00.000 UTC,1826.29,2023-05-16 08:00:00.000 UTC,6634.15324520522,1.619916678e+09
2023-08-12 03:00:00.000 UTC,1848.61,2023-08-12 03:00:00.000 UTC,6287.70455561039,1.561017971e+09
2023-06-09 09:00:00.000 UTC,1845.86,2023-06-09 09:00:00.000 UTC,3565.2115081761776,1.648836923e+09
2023-05-28 12:00:00.000 UTC,1847.38,2023-05-28 12:00:00.000 UTC,2355.045544140074,1.709083308e+09
2023-02-03 20:00:00.000 UTC,1656.49,2023-02-03 20:00:00.000 UTC,2211.0551274819595,1.612204115e+09
2023-03-24 17:00:00.000 UTC,1765.69,2023-03-24 17:00:00.000 UTC,9300.751991099705,1.344368089e+09
2023-05-02 05:00:00.000 UTC,1831.79,2023-05-02 05:00:00.000 UTC,3606.9200585380163,1.870687718e+09
2023-09-06 19:00:00.000 UTC,1632.64,2023-09-06 19:00:00.000 UTC,4623.729686630339,1.636105855e+09
2023-05-04 02:00:00.000 UTC,1906.32,2023-05-04 02:00:00.000 UTC,3321.781183446632,1.792392413e+09
2023-08-24 09:00:00.000 UTC,1676.04,2023-08-24 09:00:00.000 UTC,3229.356702709497,1.329920385e+09
2023-01-11 21:00:00.000 UTC,1340.67,2023-01-11 21:00:00.000 UTC,2892.7724573661967,1.698211168e+09
2023-01-17 04:00:00.000 UTC,1569.33,2023-01-17 04:00:00.000 UTC,5000.8797000409195,1.251493208e+09
2023-03-18 20:00:00.000 UTC,1799.78,2023-03-18 20:00:00.000 UTC,2567.654916014677,1.361865068e+09
2023-06-06 05:00:00.000 UTC,1819.41,2023-06-06 05:00:00.000 UTC,2743.7345689691733,1.616886821e+09
2023-07-28 10:00:00.000 UTC,1867.6,2023-07-28 10:00:00.000 UTC,4525.758176094942,1.491099532e+09
2023-08-07 14:00:00.000 UTC,1830.83,2023-08-07 14:00:00.000 UTC,3923.142083717015,1.514926185e+09
2023-09-08 05:00:00.000 UTC,1651.82,2023-09-08 05:00:00.000 UTC,3843.1765063861776,1.400712088e+09
2023-08-28 02:00:00.000 UTC,1651.36,2023-08-28 02:00:00.000 UTC,3052.218019062737,1.571520853e+09
